tweet_id	tweet	gold_label	emotion	split
My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness	sadness	0.896	sadness	test
6 might be a serious number, but 10 sounds better. Wild card race!!	sadness	0.208	sadness	test
Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.	sadness	0.771	sadness	test
John and his 'magic box' #lost	sadness	0.229	sadness	test
It's really sad when you can't order goods from china and the likes because of Internet fraudsters... What's this government really doing.	sadness	0.625	sadness	test
Can it be 10 PM so I can sulk in my tub while listening to Lana	sadness	0.542	sadness	test
I can't wait for you to listen to my new single 'Mystery' and my new albumð. #newmusic #newsingle #newalbum #2016 #popmusic #dark	sadness	0.146	sadness	test
Candice's pout is gonna take someone eye out mate! #GBBO	sadness	0.312	sadness	test
The pine colada starburst nasty. Don't @ me	sadness	0.362	sadness	test
How's the new #BatmanTelltaleSeries? Looks good but I'm growing weary of this #gaming style... #Batman	sadness	0.417	sadness	test
@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol	sadness	0.292	sadness	test
@SentinalsMom *Baal dashed forward, boosted forward by her power of flight. Her sword pointed at Void, meant to stop just short of her--	sadness	0.375	sadness	test
i am about to find the sadness in graham's lyrics	sadness	0.542	sadness	test
I told my therapist that I'm on the dance team and now she's unhappy with me.	sadness	0.521	sadness	test
@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.	sadness	0.521	sadness	test
Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers	sadness	0.688	sadness	test
are you feeling horribly depressed and despondent about life and your future' - @lauraroyden always knows just what to say	sadness	0.562	sadness	test
@space_gayz high fantasy , i feel like you could make a melancholy college age slice of life thing work too	sadness	0.259	sadness	test
Over 70% of social sharing is dark &amp; over 50% of web traffic comes from #darksocial. @colinzalewski #LIFTSocial	sadness	0.479	sadness	test
At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society	sadness	0.354	sadness	test
@TheBenNatan szn 3 &gt;&gt;&gt; szn 1 &gt;&gt;&gt; szn 2. Just to warn you. Don't let szn 2 discourage you.	sadness	0.333	sadness	test
@nigeriaLNG @TonyAttah #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait	sadness	0.646	sadness	test
Go help the cause.@plantingaseed.net. #recovery  #sober #addiction	sadness	0.396	sadness	test
@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?	sadness	0.854	sadness	test
@TicciKasie1 //this is sadly what my history teacher talked about why the fuck do I remember that?!	sadness	0.604	sadness	test
Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.	sadness	0.438	sadness	test
It serves a gloomy higher than the wolves of the village	sadness	0.458	sadness	test
Finally watched #hungergamesmockingjay2 this morning, sadly I feel a little disappointed #toomuchhype	sadness	0.509	sadness	test
@TheCatCampbell I too am Ravenclaw. #sadness #shouldhavebeenhufflepuff	sadness	0.542	sadness	test
Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch	sadness	0.438	sadness	test
@BokuNoGio AND his momma was worse than Tony sopranos momma #wow #sad #history #major	sadness	0.583	sadness	test
@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major	sadness	0.417	sadness	test
@TrueRyuga I tore my MLC playing football in HS. Knees are serious business. Take care of them! Lemme know if you need anything.	sadness	0.292	sadness	test
@MlaStandard The depth that you've sunk to. You're readership deserves more.	sadness	0.417	sadness	test
when season 13 of greys anatomy premieres today. it you're only on season 7 #sadness :(	sadness	0.625	sadness	test
@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.	sadness	0.542	sadness	test
Long day, kind tweets, our melancholy, @DownFrontArtist defeats.	sadness	0.542	sadness	test
Dream show how cisco 642-188 pdf melancholy: aHid	sadness	0.262	sadness	test
Not a great start but good comeback from the boys to earn a point. Bring on Saturday #blues	sadness	0.354	sadness	test
Living with #depression doesn't mean you must be defeated by it\nevery day's a new day and yesterday doesn't decide what today looks like :-)	sadness	0.438	sadness	test
@Magrove86Mark @clareftballnews jersey gloves?  #dark	sadness	0.229	sadness	test
Been a while since I been sober. This life can be so hard	sadness	0.729	sadness	test
Just reached 10k followers - WOW - thanks blues #mcfc #ctid	sadness	0.25	sadness	test
When mine pass, I know I'll be inconsolable &amp; devastated. For a while.	sadness	0.862	sadness	test
I'm throwing myself straight into American Horror Story so I don't have time to grieve	sadness	0.655	sadness	test
*Sigh* #depression #saddness #afterellen #shitsucks	sadness	0.917	sadness	test
@rosalilium I'm wearing all black tomorrow to mourn. ð­ð	sadness	0.917	sadness	test
eun: im really unhappy with this and i dont like her like that pls dont\n\nyall: okay but SHE loves HIM	sadness	0.604	sadness	test
@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad	sadness	0.646	sadness	test
@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. 	sadness	0.375	sadness	test
You can tell the camp isn't happy purely through Bojan and Muni.\n\nBoth normally fab guys, yet completely dejected. Something isn't right..	sadness	0.623	sadness	test
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain	sadness	0.833	sadness	test
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety  #pain	sadness	0.812	sadness	test
No sober weekend ððð	sadness	0.333	sadness	test
One point: DSP claims YTers lost half their viewership in 2012 if they weren't using direct capture. That's when the search changes happened	sadness	0.271	sadness	test
@JessiMcCree Gabriel would eventually start frowning, gaining conciousness. Which was apparently really painful by how tears formed in the--	sadness	0.542	sadness	test
No pessimist ever discovered the secret of the stars,or sailed to an uncharted land,or opened a new doorway for the human spirit.-H.Keller	sadness	0.271	sadness	test
for an lgbt person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for	sadness	0.562	sadness	test
What we think, we become. -Buddha #recovery #addiction #sober #sobriety	sadness	0.333	sadness	test
So drunk me hid my keys very well sober me couldn't find it anywhere	sadness	0.25	sadness	test
@Mets @JdeGrom19 I'm depress now	sadness	0.708	sadness	test
@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW	sadness	0.298	sadness	test
The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes	sadness	0.854	sadness	test
@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA	sadness	0.604	sadness	test
@downseung I'm sorry about your loss... no one should ever give you shit for taking your time to mourn. No matter how long it takes.	sadness	0.688	sadness	test
#HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible #workplaceviolenceprevention policy.	sadness	0.196	sadness	test
@BeenishParvez salaams ma'am, how r u ma'am? May ALLAH protect u from sadness, illness, harm &amp; nazr-e-bad. AAMEEN. Stay Blessed ma'am.	sadness	0.312	sadness	test
When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency	sadness	0.562	sadness	test
@LdhranOusby @RobHarris inclined to think that 'documentary' did him more harm than good. If not I despair of people's critical faculties.	sadness	0.562	sadness	test
Thank you @Pret 4 giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one. But #depressing	sadness	0.625	sadness	test
Ok it really just sunk in that I'm seeing the ð in a few hours.. wow ðð	sadness	0.417	sadness	test
I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.	sadness	0.354	sadness	test
it's sad when you talk to someone about ya past n how it fucked you up and then they do the same thing like people really don't have hearts	sadness	0.812	sadness	test
final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob	sadness	0.417	sadness	test
@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol	sadness	0.604	sadness	test
I am going to make it my life's mission to discourage anyone from using @CapitalOne. They will rob you blind	sadness	0.646	sadness	test
Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.	sadness	0.715	sadness	test
@ashleighjessica @zacflint1 I'd give that pout the firm D	sadness	0.508	sadness	test
Most days, I don't know what my heart beats for. #depression	sadness	0.854	sadness	test
Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/	sadness	0.646	sadness	test
Overwhelming sadness.  This too shall pass.  #lonley #startingover	sadness	0.917	sadness	test
Overwhelming sadness.  This too shall pass. #lost #lonley #startingover	sadness	0.889	sadness	test
@HoggyBear95 the bantz are absolutely top notch, inconsolable I was when I realised	sadness	0.616	sadness	test
I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers	sadness	0.667	sadness	test
So depressing to watch news, today out of 100 bullet news 10 were of rape! What's wrong with people #india #shameless #depressing	sadness	0.917	sadness	test
@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!	sadness	0.467	sadness	test
I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome	sadness	0.396	sadness	test
I look at some of the average players that play at the min and pine Nani, Rafael , RVP ,	sadness	0.229	sadness	test
Hoping to hear some serious @DonnieTrumpet tonight	sadness	0.312	sadness	test
We're in contained depression. Only new economic engine is #Sustainability, say Joel @makower + @markmykleby @ #VERGEcon. #NewGrandStrategy	sadness	0.542	sadness	test
@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully	sadness	0.625	sadness	test
@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us	sadness	0.479	sadness	test
@LeahSKahn honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.	sadness	0.396	sadness	test
